id,First Payment Date,First Payment Value
10913321,,
10913317,,
10913308,,
10913263,,
10913255,,
10913247,,
10913208,,
10913204,,
10913170,,
10913165,,
10913012,,
10912967,,
10912947,,
10912943,,
10912941,,
10912939,,
10912898,,
10912814,,
10912793,,
10912784,,
10912695,,
10912662,,
10912620,,
10912549,,
10912480,,
10912449,,
10912445,,
10912410,,
10912394,,
10912380,,
10912352,1/28/16 2:02 PM,9.95
10912338,,
10912304,,
10912287,,
10912023,,
10911634,,
10911627,,
10911575,,
10911557,,
10911468,,
10911444,,
10911418,,
10911414,,
10911162,,
10911157,,
10911118,,
10911046,,
10911039,,
10911016,,
10910965,,
10910947,,
10910939,,
10910680,,
10910544,,
10910511,,
10910508,,
10910479,,
10910406,,
10910401,,
10910399,,
10910397,,
10910396,,
10910392,,
10910362,,
10910279,,
10909794,,
10909773,,
10909756,,
10909747,,
10909709,,
10909535,,
10909533,,
10909495,,
10909494,,
10909493,,
10909490,,
10909418,,
10909375,,
10909329,,
10909297,,
10909282,,
10909262,,
10909229,,
10909170,,
10909167,,
10909071,,
10909017,,
10908981,,
10908951,,
10908889,,
10908865,,
10908858,,
10908849,,
10908823,,
10908753,,
10908705,,
10908702,2/17/16 9:43 AM,9.95
10908684,,
10908609,,
10908568,,
10908525,,
10908215,,
10908086,,
10907892,,
10907559,,
10907517,2/5/16 2:38 PM,71.4
10907492,,
10907485,,
10907420,,
10907379,,
10907371,,
10907365,,
10907283,,
10907249,,
10907236,,
10907220,,
10907216,,
10907165,,
10907101,,
10907059,,
10907045,,
10907020,,
10906935,,
10906822,,
10906761,,
10906693,,
10906632,,
10906390,,
10906260,,
10906119,,
10906105,,
10906042,,
10905993,,
10905963,,
10905957,,
10905847,,
10905762,,
10905524,,
10905522,,
10905504,,
10905467,2/9/16 10:02 AM,9.95
10905466,,
10905465,,
10905403,,
10905390,,
10905333,,
10905331,,
10905312,,
10905311,,
10905289,,
10905244,,
10905221,,
10905214,,
10905209,,
10905044,,
10905043,,
10904943,,
10904941,,
10904791,,
10904766,,
10904676,,
10904544,,
10904537,,
10904483,,
10904482,,
10904418,,
10904399,,
10904361,,
10904211,,
10904137,,
10904134,,
10904131,,
10904129,,
10904095,,
10904035,,
10904030,,
10903978,,
10903815,,
10903764,,
10903735,,
10903730,2/4/16 9:31 AM,139.86
10903691,,
10903659,,
10903642,,
10903600,,
10903401,,
10903275,,
10903271,,
10903219,2/23/16 12:02 PM,9.95
10903202,,
10903151,,
10903060,,
10902970,,
10902855,,
10902684,,
10902436,,
10902001,,
10901992,,
10901866,,
10901824,,
10901558,,
10901530,,
10901464,,
10901257,,
10901252,,
10901250,,
10901155,,
10901113,2/7/16 10:28 PM,71.4
10901112,,
10901111,,
10900584,,
10900575,,
10899319,,
10899292,,
10899281,,
10899140,,
10898783,,
10898682,,
10898679,,
10898572,,
10898510,,
10898476,,
10898445,,
10898385,,
10898331,,
10898285,,
10898255,,
10898248,,
10898128,,
10898099,,
10898090,,
10898067,,
10898012,,
10897771,,
10897346,,
10897339,,
10896303,,
10896297,,
10896262,,
10896251,,
10896250,,
10896242,,
10895975,,
10895499,,
10895469,,
10895453,,
10895338,,
10895277,,
10895275,,
10895227,,
10895215,,
10895208,,
10895151,,
10895050,,
10895047,,
10895015,,
10895005,,
10894974,1/29/16 11:06 AM,71.4
10894915,,
10894908,,
10894903,,
10894874,,
10894833,,
10894832,,
10894808,,
10894799,,
10894745,,
10894698,2/3/16 7:34 AM,19.95
10894658,,
10894654,,
10894630,,
10894613,,
10894537,,
10894474,,
10894458,,
10894400,,
10894385,,
10894374,,
10894315,,
10894224,2/5/16 2:38 AM,9.95
10894185,,
10894171,,
10893751,,
10893720,,
10893719,,
10893717,,
10893675,,
10893644,,
10893629,,
10893615,,
10893589,,
10893577,,
10893515,1/31/16 6:15 PM,9.95
10893486,2/14/16 3:32 PM,10.63
10893460,,
10893442,,
10893441,,
10893363,,
10893358,,
10893352,,
10893274,,
10893263,,
10893250,,
10893219,,
10893202,,
10893177,,
10893156,,
10893124,,
10892972,,
10892941,,
10892924,,
10892853,,
10892791,,
10892790,,
10892717,,
10892710,,
10892672,,
10892581,,
10892573,,
10892537,,
10892457,,
10892430,,
10892427,,
10892426,,
10892377,,
10892328,,
10892242,,
10892108,,
10892107,,
10891964,,
10891883,,
10891732,,
10891709,,
10891691,,
10891659,,
10891650,,
10891618,,
10891609,,
10891583,,
10891457,,
10891442,,
10891435,,
10891434,,
10891388,,
10891175,,
10891156,,
10891141,,
10891140,,
10891021,2/23/16 12:23 PM,71.4
10890969,,
10890931,,
10890910,,
10890853,,
10890845,,
10890844,,
10890698,,
10890609,,
10890601,,
10890526,,
10890519,,
10890505,,
10890461,,
10890460,,
10890456,,
10890389,,
10890334,,
10890285,,
10890252,,
10890182,,
10890138,,
10890096,,
10890082,,
10890067,,
10889859,,
10889784,,
10889773,,
10889710,,
10889668,,
10889667,,
10889662,,
10889574,,
10889515,,
10889452,,
10889429,,
10889417,,
10889363,,
10889360,,
10889282,2/4/16 6:54 AM,9.95
10889248,,
10889092,,
10889026,,
10888996,,
10888851,,
10888751,,
10888711,,
10888670,1/28/16 8:24 PM,19.95
10888669,,
10888589,,
10888544,,
10888314,,
10888277,,
10888232,,
10888192,,
10888155,,
10888135,2/24/16 6:01 AM,19.95
10888105,,
10888081,,
10888076,,
10888072,,
10888069,,
10888000,,
10887953,,
10887947,,
10887931,,
10887831,,
10887548,,
10887516,,
10887318,,
10887033,,
10886963,,
10886949,,
10886887,2/2/16 7:23 AM,139.86
10886868,,
10886800,2/10/16 8:52 AM,9.95
10886791,,
10886777,,
10886759,,
10886732,,
10886704,,
10886676,,
10886641,,
10886620,,
10886569,,
10886564,,
10886523,,
10886360,,
10886353,,
10886321,,
10886311,,
10886178,,
10886164,,
10886114,,
10886097,,
10886017,,
10885996,,
10885912,,
10885897,,
10885865,,
10885846,,
10885833,,
10885784,,
10885697,,
10885656,,
10885528,,
10885493,,
10885491,,
10885490,,
10885407,,
10885402,,
10885379,,
10885348,,
10885343,,
10885296,,
10885268,,
10885180,,
10885125,,
10885121,,
10885022,,
10885009,,
10884991,,
10884928,1/28/16 1:29 AM,9.95
10884925,,
10884922,,
10884884,,
10884821,,
10884751,,
10884714,,
10884695,,
10884594,,
10884592,,
10884584,,
10884583,,
10884557,,
10884524,,
10884493,,
10884399,,
10884367,,
10884284,,
10884265,,
10884264,,
10884241,,
10884190,,
10884181,1/28/16 2:39 AM,19.95
10884158,,
10884155,,
10884147,,
10884141,,
10884122,,
10884113,,
10884100,,
10884038,,
10884037,,
10884019,,
10883835,,
10883815,,
10883791,,
10883768,,
10883683,,
10883657,,
10883562,,
10883525,,
10883518,,
10883469,,
10883422,,
10883396,,
10883370,,
10883362,,
10883350,,
10883343,,
10883342,2/8/16 7:16 AM,9.95
10883132,,
10883096,,
10883058,,
10883053,,
10883045,,
10883044,,
10883009,,
10882720,,
10882665,,
10882658,,
10882613,,
10882606,,
10882595,1/28/16 5:33 PM,50
10882579,,
10882565,,
10882475,,
10882437,,
10882420,,
10882418,,
10882371,,
10882369,,
10882337,,
10882322,,
10882312,,
10882301,,
10882222,,
10882195,,
10882181,,
10882175,,
10882171,,
10882090,,
10882079,,
10882043,,
10882042,4/12/16 10:22 PM,9.95
10882013,,
10882012,,
10882011,,
10881982,,
10881885,,
10881882,,
10881815,,
10881803,,
10881758,,
10881632,,
10881578,,
10881563,,
10881517,,
10881489,,
10881481,,
10881428,,
10881390,,
10881386,,
10881375,,
10881266,,
10881138,,
10881110,,
10881040,,
10881022,,
10879913,,
10879392,,
10877790,,
10876306,,
10876013,,
10875956,,
10875946,,
10875929,,
10875886,,
10875866,,
10875323,,
10875255,,
10874766,,
10873913,,
10873000,1/27/16 5:55 PM,71.4
10872995,,
10872852,,
10872850,,
10872849,,
10872303,,
10872269,,
10871878,,
10871291,,
10870550,,
10870497,1/27/16 6:48 PM,9.95
10870490,,
10870358,,
10870121,,
10869548,,
10869541,,
10869512,,
10865832,,
10865763,,
10865739,,
10865702,2/6/16 11:53 AM,9.95
10865545,,
10864038,,
10863879,,
10863587,,
10863170,2/3/16 5:36 PM,9.95
10863104,,
10863067,,
10863042,,
10863036,,
10863018,,
10862959,,
10862955,,
10862930,,
10862922,,
10862574,,
10862197,,
10861244,,
10861218,,
10860966,,
10860655,,
10860627,,
10858949,,
10858924,,
10858402,,
10858363,,
10858242,,
10856283,,
10856279,,
10856162,,
10856110,,
10856046,,
10854350,,
10854342,,
10854326,,
10853777,,
10853504,,
10853489,2/3/16 7:14 AM,19.95
10853463,,
10853435,,
10853340,,
10853297,,
10853044,,
10853024,,
10852935,,
10851664,,
10851648,4/27/16 11:45 AM,9.95
10851399,,
10851161,,
10851148,,
10851098,,
10851085,,
10850999,,
10850952,,
10850344,,
10850343,,
10849278,,
10848885,,
10848840,,
10848798,,
10848779,,
10848771,,
10848700,,
10848669,,
10848237,,
10848235,2/4/16 2:25 PM,71.4
10847642,4/5/16 12:00 PM,71.4
10847607,,
10846573,,
10846456,,
10845666,,
10845657,,
10845614,,
10845598,,
10845523,,
10845496,,
10845486,,
10844871,,
10844637,,
10844548,,
10844546,,
10844027,,
10843948,,
10840850,,
10840334,,
10840306,,
10840265,,
10840169,,
10840099,,
10840074,,
10840046,,
10840013,,
10839862,2/4/16 4:22 PM,9.95
10839860,,
10839817,,
10839621,,
10839494,,
10837730,,
10837723,,
10837680,,
10837645,,
10837563,,
10837533,,
10837512,,
10837459,,
10837429,,
10837394,,
10837346,,
10837277,,
10836919,,
10836693,,
10836690,,
10836689,,
10836268,,
10836232,,
10835788,,
10835677,,
10835123,,
10834924,,
10834495,,
10834443,,
10834441,,
10834440,,
10834437,,
10834184,,
10834077,,
10834040,,
10833928,,
10833557,,
10833464,,
10833296,,
10833199,,
10833181,,
10833168,,
10833108,,
10833102,,
10833090,,
10832985,,
10832982,,
10832965,,
10832318,,
10831801,,
10831692,,
10831632,3/4/16 11:22 AM,9.95
10831514,,
10831330,,
10831189,,
10830882,,
10830871,,
10830712,,
10830473,,
10830285,,
10830277,,
10830271,,
10830248,,
10830209,,
10830203,,
10830056,,
10830047,,
10829648,,
10829632,,
10829627,,
10829357,,
10829276,,
10829230,,
10828799,,
10828745,,
10828690,,
10828645,,
10828607,,
10828606,,
10828603,,
10828505,,
10828472,,
10828369,,
10828158,,
10828151,,
10827906,,
10827865,,
10827505,,
10827499,,
10827497,,
10827354,,
10827303,,
10827255,,
10827245,,
10827226,,
10827119,,
10827117,,
10826127,,
10825765,,
10825651,,
10825264,,
10825247,,
10825246,,
10825019,,
10824999,,
10824880,,
10824843,,
10824836,1/29/16 11:08 PM,9.95
10824242,3/5/16 8:01 AM,9.95
10824010,,
10823991,,
10823915,4/6/16 7:20 AM,71.4
10823886,,
10823834,,
10823364,,
10823317,,
10823311,,
10823135,1/27/16 2:48 PM,9.95
10823099,,
10821383,,
10820028,,
10819855,,
10819846,,
10819459,,
10819457,,
10819423,,
10819381,,
10819380,,
10819336,,
10819198,,
10819164,,
10819154,,
10819091,2/1/16 3:25 PM,155.4
10819079,,
10818999,,
10818945,,
10818758,,
10818742,,
10818603,,
10818552,,
10818514,,
10818391,,
10818383,,
10818367,,
10818352,,
10818248,,
10818205,,
10818033,,
10817996,,
10817972,,
10817951,,
10817937,,
10817884,,
10817810,,
10817807,,
10817795,,
10817717,,
10817678,,
10817586,,
10817504,,
10817502,,
10817479,,
10817471,,
10817470,,
10817390,,
10817331,,
10817330,,
10817329,,
10817309,,
10817184,,
10817157,,
10817149,,
10817101,,
10816970,,
10816944,,
10816898,,
10816892,,
10816803,,
10816792,,
10816791,,
10816736,,
10816623,,
10816613,,
10816589,,
10816563,,
10816562,,
10816558,,
10816486,,
10816451,,
10816434,,
10816420,,
10816408,,
10816382,,
10816325,,
10816313,,
10816303,,
10816254,,
10816149,,
10816141,,
10816091,,
10816074,,
10816072,,
10816065,,
10815992,2/2/16 8:54 AM,9.95
10815911,,
10815907,,
10815876,,
10815874,,
10815873,,
10815870,,
10815789,,
10815751,,
10815725,,
10815720,,
10815711,,
10815642,,
10815614,,
10815601,,
10815510,,
10815294,,
10815290,,
10815252,,
10815211,,
10815189,,
10815123,,
10815083,,
10815071,,
10815048,,
10815047,,
10815027,,
10814988,,
10814907,2/8/16 7:29 AM,155.4
10814757,,
10814679,,
10814668,,
10814640,3/22/16 9:52 AM,480
10814628,,
10814614,,
10814610,,
10814589,,
10814566,,
10814560,,
10814559,,
10814557,,
10814502,,
10814491,,
10814419,,
10814399,,
10814387,,
10814330,,
10814310,,
10814289,,
10814272,,
10814269,,
10814242,,
10814082,,
10814063,,
10814058,,
10813962,,
10813960,,
10813935,,
10813815,,
10813783,,
10813782,,
10813773,,
10813768,,
10813589,,
10813527,,
10813525,,
10813495,,
10813493,,
10813470,,
10813451,,
10813396,,
10813381,2/1/16 9:55 AM,9.95
10813371,,
10813290,,
10813284,,
10813268,,
10813249,,
10813245,,
10813212,,
10813203,,
10813190,,
10813119,,
10813081,,
10813074,,
10812973,,
10812892,,
10812890,,
10812827,,
10812623,,
10812439,,
10812427,,
10812425,,
10812419,,
10812199,,
10812171,,
10812053,,
10812005,,
10811964,,
10811917,,
10811908,,
10811819,,
10811811,,
10811807,,
10811789,,
10811786,,
10811723,,
10811578,,
10811568,,
10811504,,
10811449,,
10811359,,
10811344,,
10811314,,
10811265,,
10811227,,
10811176,,
10811149,,
10811141,,
10811140,,
10811135,,
10811134,,
10811096,,
10811047,,
10811035,,
10810953,,
10810938,,
10810934,,
10810932,,
10810911,1/27/16 7:34 AM,9.95
10810878,,
10810773,,
10810762,,
10810698,,
10810683,,
10810677,,
10810641,,
10810594,,
10810541,,
10810540,,
10810539,,
10810495,,
10810418,,
10810342,,
10810309,,
10810266,,
10810253,,
10810248,,
10810245,,
10810201,,
10810063,2/11/16 4:54 PM,9.95
10810004,,
10809981,,
10809975,,
10809967,,
10809861,,
10809792,,
10809700,,
10809642,,
10809641,,
10809531,,
10809473,,
10809469,,
10809201,,
10809174,,
10809173,1/27/16 10:21 AM,71.4
10809118,,
10809060,,
10809052,,
10808979,,
10808973,,
10808948,,
10808878,,
10808854,,
10808843,,
10808822,,
10808776,,
10808605,,
10808592,,
10808506,,
10808358,3/2/16 12:34 PM,39.95
10808326,,
10808305,,
10808171,,
10808121,,
10808090,,
10808071,,
10807953,,
10807952,,
10807950,,
10807899,,
10807892,,
10807863,,
10807855,,
10807840,,
10807819,,
10807778,,
10807753,,
10807751,,
10807731,,
10807710,,
10807671,,
10807664,,
10807648,,
10807595,,
10807578,,
10807404,,
10807373,,
10807260,,
10807081,,
10807042,,
10806984,,
10806912,,
10806893,,
10806887,2/8/16 2:46 PM,480
10806865,,
10806852,,
10806839,,
10806819,,
10806799,,
10806771,,
10806729,,
10806677,,
10806659,,
10806649,,
10806648,,
10806621,,
10806511,,
10806409,,
10806407,,
10806397,,
10806378,,
10806334,,
10806125,,
10806123,,
10806111,,
10806103,,
10806100,,
10806076,,
10806048,,
10806037,,
10806012,,
10805946,,
10805914,,
10805911,,
10805895,,
10805804,,
10805782,,
10805772,,
10805717,,
10805699,,
10805684,,
10805670,,
10805587,,
10805510,,
10805508,,
10805475,,
10805473,,
10805303,,
10805281,,
10805228,,
10805223,,
10805196,,
10805185,,
10805149,,
10805140,,
10805053,,
10805048,,
10804811,,
10804801,,
10804788,,
10804781,,
10804768,,
10804755,,
10804725,,
10804709,,
10804674,,
10804655,,
10804640,,
10804625,1/27/16 12:57 AM,9.95
10804593,,
10804561,,
10804535,,
10804510,,
10804481,,
10804445,,
10804421,,
10804415,,
10804391,,
10804335,,
10804333,,
10804331,,
10804261,,
10804216,,
10804167,,
10804165,,
10804141,,
10804085,,
10804072,,
10804032,,
10804009,,
10803960,,
10803940,,
10803905,,
10803894,1/26/16 9:55 PM,19.95
10803857,,
10803818,,
10803747,,
10803737,,
10803716,,
10803692,,
10803669,,
10803592,,
10803579,,
10803561,,
10803551,,
10803533,,
10803427,,
10803414,,
10803392,,
10803321,,
10803284,,
10803269,,
10803246,,
10803147,,
10803120,,
10803054,,
10803049,,
10803031,,
10803013,,
10803008,,
10802983,,
10802967,,
10802950,,
10802866,,
10802855,,
10802805,,
10802790,,
10802733,,
10802709,,
10802701,,
10802660,,
10802619,,
10802618,,
10802535,,
10802477,,
10802456,,
10802436,,
10802416,,
10802325,,
10802297,,
10802276,,
10802232,,
10802214,,
10802197,,
10802196,,
10802103,,
10802090,,
10802048,,
10802047,,
10802046,,
10801957,,
10801953,,
10801915,,
10801900,,
10801711,,
10801672,,
10801664,,
10801626,,
10801616,,
10801586,,
10801541,,
10801525,,
10801500,,
10801490,,
10801482,,
10801463,,
10801437,,
10801405,,
10801355,,
10801323,,
10801309,,
10801306,,
10801292,,
10801252,,
10801221,,
10801162,,
10801131,2/7/16 11:01 AM,9.95
10801124,,
10801105,,
10801084,,
10801083,,
10801043,,
10801014,,
10800893,,
10800892,,
10800879,,
10800852,,
10800674,,
10800658,,
10800589,,
10800543,,
10800500,,
10800476,,
10800475,1/26/16 7:40 PM,71.4
10800467,1/26/16 9:45 PM,9.95
10800427,,
10800404,,
10800358,,
10800344,,
10800333,,
10800323,,
10800303,,
10800250,,
10800148,,
10800100,,
10799989,,
10799988,,
10799986,,
10799980,,
10799957,,
10799946,,
10799932,,
10799928,,
10799921,,
10799898,,
10799895,,
10799867,,
10799817,,
10799795,,
10799769,,
10799734,,
10799651,,
10799611,,
10799502,,
10799449,,
10799427,,
10799418,,
10799410,,
10799270,,
10799264,,
10799211,1/27/16 11:46 AM,9.95
10799100,,
10799088,,
10799080,,
10799068,,
10799041,,
10798727,,
10798532,,
10798029,,
10798028,,
10798019,,
10797883,,
10797881,,
10797822,,
10797815,,
10797809,,
10797767,,
10797730,,
10797722,,
10797719,,
10797660,,
10797648,,
10797629,,
10797537,,
10797526,,
10797525,,
10797492,,
10797447,,
10797442,,
10797393,,
10797149,,
10797138,,
10797124,,
10797122,,
10797016,,
10796995,,
10796955,,
10796939,,
10796881,,
10796871,,
10796817,,
10796754,,
10796625,,
10796566,,
10796529,,
10796483,2/15/16 1:18 PM,71.4
10796438,,
10796380,,
10796329,,
10796237,,
10796218,,
10796185,,
10796162,,
10796157,,
10796073,,
10796056,,
10796047,,
10796040,,
10796035,,
10796027,,
10795988,,
10795939,,
10795925,,
10795918,,
10795783,,
10795758,,
10795746,,
10795711,,
10795672,,
10795654,,
10795643,,
10795549,,
10795548,,
10795498,1/26/16 1:50 PM,19.95
10795487,,
10795437,,
10795416,,
10795403,,
10795344,,
10795183,,
10794999,,
10794990,,
10794926,,
10794914,,
10794856,,
10794814,,
10794789,,
10794778,,
10794777,,
10794708,,
10794689,,
10794606,,
10794598,,
10794421,,
10794360,,
10794358,,
10794209,,
10794148,,
10794068,,
10794010,,
10793974,,
10793942,,
10793903,,
10793855,,
10793764,,
10793661,,
10793629,,
10793605,,
10793538,,
10793502,,
10793477,,
10793475,,
10793454,,
10793444,2/23/16 7:55 AM,71.4
10793413,,
10793389,,
10793377,2/1/16 12:25 PM,155.4
10793359,,
10793295,,
10793257,,
10793231,,
10793209,,
10793178,,
10793176,,
10793121,,
10792950,,
10792949,,
10792863,,
10792795,,
10792757,,
10792749,,
10792720,,
10792696,2/10/16 5:49 AM,19.95
10792691,,
10792688,,
10792663,,
10792577,,
10792542,1/27/16 6:31 PM,71.4
10792540,,
10792517,,
10792470,,
10792386,,
10792274,,
10792225,,
10792194,,
10792085,,
10792040,,
10792025,,
10792022,,
10791958,,
10791887,,
10791804,,
10791794,,
10791742,,
10791702,,
10791569,,
10791568,,
10791528,,
10791497,,
10791475,,
10791471,,
10791457,,
10791449,,
10791413,,
10791382,,
10791228,,
10791227,,
10791224,,
10791190,,
10791177,,
10791116,,
10791092,,
10791087,,
10791072,,
10790991,,
10790948,,
10790922,,
10790885,,
10790851,,
10790845,,
10790826,,
10790763,,
10790753,,
10790736,,
10790723,,
10790646,,
10790607,,
10790565,,
10790467,,
10790402,,
10790382,,
10790319,2/3/16 3:49 PM,9.95
10790286,,
10790211,,
10790210,,
10790186,,
10790162,,
10790117,,
10790100,,
10790097,,
10790085,,
10790083,2/3/16 12:30 PM,9.95
10789882,,
10789848,,
10789782,,
10789762,,
10789738,,
10789621,,
10789616,,
10789570,,
10789553,,
10789454,,
10789452,,
10789445,,
10789442,2/1/16 10:07 AM,71.4
10789399,,
10789369,,
10789315,,
10789297,,
10789266,,
10789256,,
10789254,,
10789225,,
10788879,3/15/16 1:46 PM,71.4
10788869,,
10788832,,
10788813,,
10788811,,
10788780,,
10788776,,
10788734,,
10788716,,
10788704,,
10788697,,
10788662,,
10788615,,
10788579,,
10788518,,
10788500,,
10788499,,
10788480,,
10788468,,
10788467,,
10788364,,
10788348,,
10788343,,
10788324,,
10788321,,
10788293,,
10788229,,
10788212,,
10788200,,
10788198,,
10788194,,
10788155,,
10788153,,
10788149,,
10788118,,
10788115,,
10788107,,
10788106,,
10787957,,
10787924,,
10787869,,
10787845,,
10787844,,
10787790,,
10787750,,
10787746,,
10787688,,
10787524,,
10787504,,
10787493,,
10787486,,
10787476,,
10787430,,
10787407,,
10787387,,
10787378,,
10787324,,
10787282,,
10787251,,
10787188,,
10787155,,
10786985,,
10786981,2/3/16 9:05 AM,9.95
10786907,,
10786889,,
10786851,,
10786778,,
10786715,,
10786585,,
10786555,,
10786494,,
10786489,,
10786484,,
10786449,,
10786389,,
10786304,,
10786299,,
10786225,,
10786189,,
10786109,,
10786071,,
10786059,,
10786042,,
10786034,2/2/16 3:12 PM,19.95
10786010,,
10785988,5/1/16 11:58 AM,71.4
10785978,,
10785965,,
10785954,,
10785953,,
10785943,,
10785937,,
10785934,,
10785846,2/8/16 10:57 AM,155.4
10785802,,
10785801,,
10785770,,
10785670,,
10785660,,
10785623,,
10785605,,
10785585,,
10785558,,
10785528,,
10785420,,
10785418,2/1/16 8:40 AM,71.4
10785415,2/3/16 11:30 AM,9.95
10785299,,
10785242,,
10785204,,
10785197,,
10785137,,
10785134,,
10785079,,
10784944,,
10784913,,
10784891,,
10784885,,
10784835,,
10784788,,
10784781,,
10784689,,
10784674,,
10784663,,
10784596,,
10784512,,
10784458,,
10784447,,
10784445,,
10784291,,
10784253,,
10784223,,
10784204,,
10784100,,
10783998,,
10783945,,
10783923,,
10783906,,
10783854,,
10783818,,
10783773,,
10783752,,
10783725,,
10783698,,
10783650,,
10783639,,
10783607,,
10783606,,
10783526,,
10783449,,
10783411,,
10783401,,
10783357,,
10783354,,
10783353,,
10783336,,
10783316,,
10783156,,
10783144,,
10782951,,
10782949,,
10782942,,
10782938,,
10782935,,
10782931,,
10782919,,
10782878,,
10782833,,
10782819,,
10782796,,
10782795,,
10782726,,
10782696,,
10782621,,
10782558,,
10782523,,
10782519,,
10782517,,
10782511,,
10782505,,
10782456,2/1/16 2:59 PM,71.4
10782318,,
10782294,,
10782290,,
10782283,,
10782276,,
10782235,,
10782212,,
10782207,,
10782160,,
10782149,,
10782090,,
10782089,,
10782078,,
10782020,2/1/16 10:22 AM,155.4
10781963,,
10781951,,
10781925,,
10781880,,
10781845,,
10781784,,
10781774,,
10781759,,
10781647,,
10781604,,
10781589,,
10781587,,
10781577,,
10781545,,
10781512,,
10781509,,
10781494,,
10781430,,
10781387,,
10781349,,
10781315,,
10781283,,
10781271,,
10781171,,
10781166,2/7/16 12:47 PM,9.95
10781146,,
10781133,,
10781069,,
10780913,,
10780885,,
10780799,,
10780770,,
10780763,,
10780762,,
10780748,,
10780743,,
10780698,,
10780654,,
10780652,,
10780568,,
10780523,,
10780514,,
10780408,,
10780320,,
10780294,,
10780218,,
10780146,,
10780138,,
10780057,,
10779986,,
10779933,,
10779931,,
10779909,,
10779859,,
10779855,,
10779756,,
10779715,,
10779691,,
10779638,,
10779597,,
10779589,,
10779588,,
10779559,,
10779524,,
10779471,,
10779449,,
10779439,,
10779436,,
10779387,2/3/16 2:37 AM,19.95
10779386,,
10779362,,
10779349,,
10779299,,
10779215,,
10779175,,
10779150,,
10779135,,
10779126,,
10779083,,
10779069,,
10779040,,
10779019,,
10778992,,
10778955,,
10778912,,
10778908,,
10778871,,
10778713,,
10778624,,
10778581,,
10778577,,
10778519,,
10778518,,
10778517,,
10778357,,
10778263,,
10778262,,
10778237,,
10778216,,
10778169,,
10778130,,
10778106,,
10778059,,
10777994,,
10777989,5/31/16 6:10 AM,9.95
10777953,,
10777929,,
10777895,,
10777842,,
10777820,,
10777808,,
10777725,,
10777549,,
10777547,,
10777450,,
10777406,,
10777346,,
10777343,,
10777291,,
10777233,,
10777220,,
10777211,,
10777210,,
10777173,,
10777127,,
10777072,,
10777068,,
10777046,,
10777015,,
10776985,,
10776980,,
10776963,,
10776957,,
10776950,,
10776908,,
10776899,,
10776890,,
10776820,,
10776723,,
10776665,,
10776624,,
10776611,,
10776562,,
10776500,,
10776465,,
10776450,,
10776366,,
10776331,,
10776317,,
10776291,,
10776274,,
10776223,,
10776215,,
10776208,,
10776206,1/25/16 9:39 PM,9.95
10776147,,
10776007,,
10776000,,
10775943,,
10775941,,
10775904,,
10775875,,
10775852,,
10775786,,
10775715,,
10775712,,
10775699,,
10775638,,
10775628,,
10775582,,
10775576,,
10775561,,
10775500,,
10775460,,
10775388,,
10775346,,
10775308,,
10775297,,
10775247,,
10775235,,
10775216,,
10775189,,
10775176,,
10775150,,
10775101,,
10775015,,
10774967,,
10774913,,
10774900,,
10774830,,
10774818,,
10774813,,
10774789,,
10774669,,
10774665,,
10774643,,
10774564,,
10774549,,
10774494,,
10774493,,
10774475,,
10774474,,
10774467,,
10774444,,
10774416,,
10774401,,
10774369,,
10774362,,
10774354,,
10774344,,
10774338,,
10774334,,
10774307,,
10774271,,
10774214,,
10774207,,
10774181,,
10774105,,
10774004,2/2/16 3:37 PM,9.95
10773988,,
10773984,,
10773941,,
10773877,,
10773756,,
10773744,,
10773686,,
10773661,,
10773634,,
10773623,,
10773616,,
10773601,,
10773593,,
10773461,,
10773400,,
10773392,,
10773348,,
10773258,,
10773228,3/14/16 6:11 PM,9.95
10773169,,
10773164,,
10773045,,
10773030,,
10773029,,
10772986,,
10772922,,
10772819,,
10772815,,
10772808,,
10772784,,
10772777,,
10772776,,
10772758,,
10772713,,
10772501,,
10772477,,
10772404,,
10772340,2/17/16 7:14 PM,50
10772334,,
10772329,,
10772268,,
10772264,,
10772234,,
10772200,,
10772199,,
10772192,,
10772153,,
10772102,,
10772091,,
10772082,,
10772072,,
10772039,,
10771986,,
10771943,,
10771940,,
10771794,,
10771791,,
10771727,,
10771718,,
10771672,,
10771644,,
10771635,,
10771584,,
10771516,,
10771482,,
10771463,,
10771439,,
10771408,,
10771379,5/31/16 2:30 PM,59.98
10771377,,
10771291,,
10771290,,
10771279,,
10771265,,
10771170,,
10771167,,
10771048,,
10771003,,
10770936,,
10770833,,
10770820,,
10770812,,
10770802,,
10770748,,
10770738,,
10770662,,
10770660,,
10770557,,
10770412,,
10770402,,
10770370,,
10770323,,
10770318,,
10770312,,
10770286,,
10770284,,
10770246,,
10770174,,
10770167,,
10770159,,
10770152,,
10770135,,
10770060,,
10770042,,
10769993,,
10769934,,
10769933,,
10769931,,
10769921,,
10769855,,
10769819,3/30/16 1:11 PM,71.4
10769761,,
10769630,,
10769629,,
10769610,,
10769596,1/26/16 2:53 PM,71.4
10769584,,
10769577,,
10769516,,
10769508,,
10769482,,
10769440,,
10769375,1/28/16 1:18 PM,155.4
10769169,,
10769105,,
10769093,,
10769071,,
10768942,,
10768852,,
10768802,,
10768801,,
10768795,,
10768749,,
10768668,,
10768650,,
10768629,,
10768625,,
10768619,,
10768597,,
10768582,,
10768579,,
10768548,,
